config,val_loss,val_acc,train_loss,train_acc,optimizer,scheduler,accuracy,precision,recall,f1_macro,f1_Health,f1_Rust,f1_Other
config0_epochs50_lr0.001_optAdam_schedStepLR_step20_gamma0.1,1.4169875666348621,48.484848484848484,0.3050281257178653,86.81592039800995,Adam,StepLR,0.494949494949495,0.5196759259259259,0.494949494949495,0.5036529680365297,0.410958904109589,0.4,0.7
config1_epochs50_lr0.001_optAdam_schedStepLR_step20_gamma0.5,2.83125883506404,56.56565656565657,0.30898121488628105,87.81094527363184,Adam,StepLR,0.5757575757575758,0.5831392339544513,0.5757575757575757,0.5660644091023838,0.4444444444444444,0.6075949367088608,0.6461538461538462
config2_epochs50_lr0.001_optAdam_schedStepLR_step30_gamma0.1,1.6956096092859905,49.494949494949495,0.2810202021503923,89.55223880597015,Adam,StepLR,0.5555555555555556,0.5541446208112875,0.5555555555555555,0.5499470899470899,0.43333333333333335,0.6133333333333333,0.6031746031746031
config3_epochs50_lr0.001_optAdam_schedStepLR_step30_gamma0.5,1.3627187609672546,52.525252525252526,0.5977936155760466,73.6318407960199,Adam,StepLR,0.5353535353535354,0.5542903733693207,0.5353535353535354,0.5138193883956595,0.2857142857142857,0.5777777777777777,0.6779661016949152
config4_epochs50_lr0.001_optAdam_schedReduceLROnPlateau_step20_gamma0.1,1.369120780566726,58.58585858585859,0.26802396121902844,91.04477611940298,Adam,ReduceLROnPlateau,0.6161616161616161,0.6156436156436157,0.6161616161616161,0.6127946127946128,0.5,0.6111111111111112,0.7272727272727273
config5_epochs50_lr0.001_optAdam_schedReduceLROnPlateau_step20_gamma0.5,1.8174453841315374,50.505050505050505,0.05462653778345134,97.01492537313433,Adam,ReduceLROnPlateau,0.5353535353535354,0.5524691358024691,0.5353535353535354,0.5410628019323672,0.463768115942029,0.4927536231884058,0.6666666666666666
config6_epochs50_lr0.001_optAdam_schedReduceLROnPlateau_step30_gamma0.1,1.825141262526464,48.484848484848484,0.10928018754394493,96.26865671641791,Adam,ReduceLROnPlateau,0.5858585858585859,0.61001221001221,0.585858585858586,0.5920854932011119,0.5277777777777778,0.5588235294117647,0.6896551724137931
config7_epochs50_lr0.001_optAdam_schedReduceLROnPlateau_step30_gamma0.5,1.58895854042335,51.515151515151516,0.20158279727940537,92.7860696517413,Adam,ReduceLROnPlateau,0.494949494949495,0.48584976105137395,0.494949494949495,0.4897830732069863,0.3384615384615385,0.40625,0.7246376811594203
config8_epochs50_lr0.001_optSGD_schedStepLR_step20_gamma0.1,1.1860237549049686,43.43434343434343,0.38420178344593714,86.31840796019901,SGD,StepLR,0.5656565656565656,0.5727519093372752,0.5656565656565656,0.5636231843128394,0.5675675675675675,0.5172413793103449,0.6060606060606061
config9_epochs50_lr0.001_optSGD_schedStepLR_step20_gamma0.5,1.483148479406167,52.525252525252526,0.2465480237606153,91.7910447761194,SGD,StepLR,0.5252525252525253,0.5505971354498703,0.5252525252525252,0.5259733410049866,0.5063291139240507,0.509090909090909,0.5625
config10_epochs50_lr0.001_optSGD_schedStepLR_step30_gamma0.1,1.2487156159347959,56.56565656565657,0.297583833262695,89.80099502487562,SGD,StepLR,0.494949494949495,0.48650793650793656,0.494949494949495,0.4893575391667715,0.4117647058823529,0.36065573770491804,0.6956521739130435
config11_epochs50_lr0.001_optSGD_schedStepLR_step30_gamma0.5,1.493759810322463,51.515151515151516,0.27364718409913097,88.80597014925372,SGD,StepLR,0.5151515151515151,0.5359098228663446,0.5151515151515151,0.5179268650084611,0.4383561643835616,0.5797101449275363,0.5357142857142857
config12_epochs50_lr0.001_optSGD_schedReduceLROnPlateau_step20_gamma0.1,1.2496979615905068,51.515151515151516,0.31473624824884516,90.29850746268657,SGD,ReduceLROnPlateau,0.5555555555555556,0.5485769020251778,0.5555555555555555,0.5470944238791938,0.4262295081967213,0.5483870967741935,0.6666666666666666
config13_epochs50_lr0.001_optSGD_schedReduceLROnPlateau_step20_gamma0.5,1.552766169713001,47.474747474747474,0.23605736074459494,91.29353233830845,SGD,ReduceLROnPlateau,0.5252525252525253,0.5185498978602427,0.5252525252525252,0.5205232043941721,0.42424242424242425,0.45161290322580644,0.6857142857142857
config14_epochs50_lr0.001_optSGD_schedReduceLROnPlateau_step30_gamma0.1,1.0454905099338956,51.515151515151516,0.6470418705869077,72.38805970149254,SGD,ReduceLROnPlateau,0.494949494949495,0.5210409745293466,0.494949494949495,0.503163646821973,0.39473684210526316,0.5245901639344263,0.5901639344262295
config15_epochs50_lr0.001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,1.147553280146435,52.525252525252526,0.4131683040021071,84.32835820895522,SGD,ReduceLROnPlateau,0.5050505050505051,0.503078078078078,0.5050505050505051,0.5029711029711029,0.36923076923076925,0.6,0.5396825396825397
config16_epochs50_lr0.0001_optAdam_schedStepLR_step20_gamma0.1,0.9919649320419388,45.45454545454545,0.8690771546529893,58.208955223880594,Adam,StepLR,0.5252525252525253,0.5356967670011148,0.5252525252525252,0.515208533893443,0.35714285714285715,0.5783132530120482,0.6101694915254238
config17_epochs50_lr0.0001_optAdam_schedStepLR_step20_gamma0.5,1.2033288111590377,44.44444444444444,0.6659630780196308,70.39800995024876,Adam,StepLR,0.5757575757575758,0.5959595959595959,0.5757575757575758,0.5743145743145743,0.5714285714285714,0.6060606060606061,0.5454545454545454
config18_epochs50_lr0.0001_optAdam_schedStepLR_step30_gamma0.1,1.0897814306345852,46.464646464646464,0.8371038158141558,60.44776119402985,Adam,StepLR,0.5050505050505051,0.5091326801853118,0.5050505050505051,0.5048989082699542,0.3939393939393939,0.5633802816901409,0.5573770491803278
config19_epochs50_lr0.0001_optAdam_schedStepLR_step30_gamma0.5,1.0864076241098268,48.484848484848484,0.7270614282408757,66.91542288557214,Adam,StepLR,0.5454545454545454,0.5512987012987013,0.5454545454545454,0.5340602793432981,0.5,0.6493506493506493,0.4528301886792453
config20_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.1,1.0707141799156112,48.484848484848484,0.8770572326669646,55.72139303482587,Adam,ReduceLROnPlateau,0.5858585858585859,0.6108706108706109,0.5858585858585859,0.5829232495899163,0.5151515151515151,0.6410256410256411,0.5925925925925926
config21_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.5,1.1215381519963044,48.484848484848484,0.7548207228456564,65.17412935323384,Adam,ReduceLROnPlateau,0.5757575757575758,0.5902615902615902,0.5757575757575757,0.5792929292929293,0.45454545454545453,0.5833333333333334,0.7
config22_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.1,1.081149910435532,49.494949494949495,0.7702779325086679,63.43283582089552,Adam,ReduceLROnPlateau,0.494949494949495,0.5068201193520886,0.494949494949495,0.492636815920398,0.417910447761194,0.56,0.5
config23_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.5,1.0529805734904125,42.42424242424242,0.8698322334099765,57.960199004975124,Adam,ReduceLROnPlateau,0.5454545454545454,0.5382428940568476,0.5454545454545454,0.535503070293436,0.4406779661016949,0.6578947368421053,0.5079365079365079
config24_epochs50_lr0.0001_optSGD_schedStepLR_step20_gamma0.1,1.0759951454220396,35.35353535353536,1.0810041676706343,37.06467661691542,SGD,StepLR,0.40404040404040403,0.4042145593869732,0.404040404040404,0.4019644289197979,0.3548387096774194,0.4383561643835616,0.4126984126984127
config25_epochs50_lr0.0001_optSGD_schedStepLR_step20_gamma0.5,1.0227398186018972,43.43434343434343,1.0097940187549117,47.76119402985075,SGD,StepLR,0.3838383838383838,0.34834381551362686,0.38383838383838387,0.34918371994020214,0.20689655172413793,0.5813953488372093,0.25925925925925924
config26_epochs50_lr0.0001_optSGD_schedStepLR_step30_gamma0.1,1.0440695520603296,39.39393939393939,0.9993079230559999,48.756218905472636,SGD,StepLR,0.36363636363636365,0.3771444604777938,0.3636363636363636,0.3659238757599413,0.36666666666666664,0.39344262295081966,0.33766233766233766
config27_epochs50_lr0.0001_optSGD_schedStepLR_step30_gamma0.5,1.012299779087606,50.505050505050505,1.0091505092174853,46.517412935323385,SGD,StepLR,0.47474747474747475,0.47528860028860026,0.47474747474747475,0.46926103136629455,0.38596491228070173,0.5151515151515151,0.5066666666666667
config28_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.1,1.128567691403206,37.37373737373738,1.0671898055432447,41.04477611940298,SGD,ReduceLROnPlateau,0.40404040404040403,0.39120575766538496,0.404040404040404,0.38600464576074334,0.32142857142857145,0.5365853658536586,0.3
config29_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.5,1.075782303256218,33.333333333333336,1.0662203380717568,42.039800995024876,SGD,ReduceLROnPlateau,0.46464646464646464,0.458813012384441,0.4646464646464647,0.44965417539991637,0.24561403508771928,0.5609756097560976,0.5423728813559322
config30_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.1,1.0736143745557227,34.343434343434346,1.0601303025857727,43.03482587064676,SGD,ReduceLROnPlateau,0.41414141414141414,0.4139940519250864,0.4141414141414141,0.40862345236320086,0.3389830508474576,0.4675324675324675,0.41935483870967744
config31_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,1.0872601252613645,38.38383838383838,1.0231931612859317,46.26865671641791,SGD,ReduceLROnPlateau,0.46464646464646464,0.4613997113997114,0.4646464646464647,0.45756512493354595,0.3508771929824561,0.5066666666666667,0.5151515151515151
